dataset,img_num,nose_width,nose_length,lip_thickness,face_length,eye_height,eye_width,face_width_prom,face_width_mouth,forehead_length,distance_btw_pupils,dist_btw_pupils_top,dist_btw_pupils_lip,chin_length,length_cheek_to_chin,brow_to_hair,fWHR,face_shape,heartshapeness,nose_shape,lip_fullness,eye_shape,eye_size,upper_head_len,midface_len,chin_size,forehead_height,cheek_height,cheek_prominence,face_roundness,imgName,FA,CA,AV
eDataset,8.0,32.9848450049,57.4891294072,16.6439654342,236.662206531,10.4939090319,31.0402869863,161.830157882,134.536240471,110.163514831,72.1837931949,107.854647559,68.58352385,32.5729949498,117.699657391,92.1004885981,1.87686733074,0.683802286195,1.2028740904,0.57375794946,0.0703279398862,0.338073840507,0.0443412963384,0.465488412562,0.289794998768,0.137634966847,0.389164328129,0.497331868558,0.115328585037,0.568473701158,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Amaral_3_oval.jpg,711.244551662,107.207106942,20.2628925369
eDataset,9.0,33.0151480384,57.1401785086,20.600416022,237.3562723,8.28847546563,29.5332963784,163.248277173,141.428427128,85.0529246999,78.5397988284,92.25,72.1735983056,49.1629942131,118.788253361,60.5082638984,1.63540868212,0.687777388781,1.15428192541,0.577792175316,0.0867911170934,0.280648504638,0.0349199765623,0.358334430667,0.304072850514,0.207127428051,0.254925910793,0.500463932171,0.091928685235,0.595848703546,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Ballou_13_oval.jpg,673.747583178,98.7170231573,62.1866979023
eDataset,10.0,30.4138126515,55.5787729264,22.7796585206,241.466353764,8.38537427443,28.4665978542,155.02902954,131.381124976,97.3293378175,72.4189201797,104.501794243,73.2532969695,46.6904701197,114.559070648,73.3297347602,1.5130545055,0.642031600358,1.17999468773,0.547219937579,0.094338851627,0.294568895003,0.0347268849002,0.403076189707,0.303368547326,0.193362219588,0.30368510402,0.474430780364,0.0979345742993,0.544097026059,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Bristol_19_oval.jpg,679.536703568,102.724664015,53.7482202345
eDataset,11.0,33.0,61.0,15.0,248.0,8.0,26.5092560861,144.013888219,123.004064973,104.004807581,66.0,108.018516931,71.6344582107,45.0111097397,120.437099307,86.5130048027,1.50797816167,0.580701162174,1.17080592621,0.540983606557,0.0604838709677,0.301781384359,0.0322580645161,0.419374224118,0.288848621817,0.181496410241,0.348842761301,0.485633464946,0.0847170292164,0.495984132958,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Claxton_9_oval.jpg,657.239195497,108.068720182,21.5496318232
eDataset,12.0,31.0,52.0096144958,13.5,241.29857024,8.0,25.0,146.08559135,123.065023463,107.466273779,65.5476925605,110.596677165,65.4338052868,43.0116263352,109.288073866,88.3190239982,1.69726465807,0.605414243459,1.18706019987,0.596043641172,0.0559472855001,0.32,0.033153946963,0.445366392649,0.271173613758,0.178250647289,0.366015529683,0.452916375581,0.0954028358461,0.510011407613,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Crook_3_oval.jpg,748.07715128,137.437613898,46.0169480156
eDataset,13.0,32.0624390838,55.0363516233,16.0413812651,235.936432117,6.54783781209,28.0456044992,165.075740192,138.090550003,103.247275993,72.5017241174,106.824915165,60.2651227371,39.0128184063,116.767715496,85.9883713068,2.05766767749,0.699661933137,1.19541663198,0.582568395944,0.0679902680617,0.233471088572,0.0277525507754,0.437606329242,0.255429490886,0.165353091323,0.364455673655,0.494911762668,0.114374833711,0.585287099426,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Fannin_11_oval.jpg,731.399295027,140.295602977,14.3995556497
eDataset,14.0,37.3363094052,58.3095189485,13.5171652476,253.160028441,5.64552353462,30.9127812079,177.814510094,141.173651933,124.19339757,72.8354309385,120.516596367,72.5041703601,37.1079506306,123.395487882,98.0306074652,1.82529931723,0.702379878804,1.25954459391,0.640312423743,0.0533937578174,0.182627486561,0.0223002168605,0.490572695599,0.286396595887,0.146579026947,0.387227826087,0.487420895952,0.14473397869,0.557645900114,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Francois_5_oval.jpg,731.286408035,112.544560347,20.8732166588
eDataset,15.0,29.6141857899,53.9351462406,19.6479655022,243.16660955,6.78353498427,26.9361162529,163.572613845,131.74596768,122.702893201,66.3362645919,121.093197579,64.1227225881,37.0,118.526500371,95.0394654867,1.73148465365,0.672677116926,1.24157586547,0.54907027892,0.0808004254309,0.251837901225,0.0278966548772,0.504604202972,0.263698715489,0.152159048763,0.390840936848,0.487429177019,0.130884113668,0.541793003258,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Grayson_17_oval.jpg,685.664584751,118.771996826,28.6638221402
eDataset,16.0,31.0161248385,57.008771255,19.0355339059,245.660334609,7.51664818919,28.5175438547,161.049681776,131.461020839,113.600176056,72.5275809606,113.462824308,77.1414707922,39.0512483795,116.894712639,88.7764045228,1.60121663863,0.655578695812,1.22507554519,0.544058820349,0.0774872098756,0.263579788901,0.0305977283682,0.462427832467,0.314016794429,0.158964402787,0.361378668088,0.475838774808,0.120445414942,0.535133280871,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Hostetter_17_oval.jpg,703.673807168,125.934839793,27.9883199306
eDataset,17.0,34.1320963318,52.4690384894,13.1169379509,246.172703605,7.14005494464,25.8645719634,160.7015868,133.843191833,113.0,64.3292313027,111.398215874,68.0489268753,42.0119030752,125.689070792,92.5418824101,1.81205260607,0.652800186401,1.20067061013,0.650518807175,0.053283478464,0.27605540717,0.0290042512435,0.459027334653,0.276427588757,0.170660282233,0.375922598465,0.510572735935,0.109103871281,0.54369631512,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Mcleod_11_oval.jpg,754.216183135,115.151626608,38.1331928287
eDataset,18.0,32.14031736,56.0357029045,10.6326206247,247.517676136,5.80548361657,22.0909079355,152.029602381,133.184083133,114.236596588,65.0941625647,114.876292158,67.8233315779,45.0444225182,116.97729978,94.7232811932,1.67863023069,0.614217153109,1.14149978589,0.573568558866,0.0429570153964,0.262799683631,0.0234548243471,0.461529044596,0.274014093202,0.181984669626,0.382692996604,0.472601802043,0.0761380744263,0.538079078682,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Moats_5_oval.jpg,715.697699705,106.257987013,33.3769749998
eDataset,19.0,34.0147027034,56.0,20.0,246.008129947,8.53665728364,29.0083310198,164.076201809,141.056726178,98.005101908,76.026311235,102.001225483,76.2037512215,44.0113621693,120.054264694,74.5016778335,1.63241720895,0.666954388232,1.16319303769,0.607405405418,0.0812981262217,0.29428295195,0.0347007120678,0.398381557265,0.309761109269,0.178902063842,0.302842340412,0.488009338227,0.0935720117703,0.573382376461,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Muniz_15_oval.jpg,689.565801388,115.187366147,27.6490837383
eDataset,20.0,35.0142828,60.0749531835,10.5,247.0,7.29385800053,28.5433675799,163.076669085,148.030402283,114.070153853,73.0068489938,116.302676237,75.3879780322,48.0416485979,119.290760281,96.1574230104,1.73365684966,0.660229429496,1.10164308528,0.582843280678,0.0425101214575,0.255536000793,0.0295297894758,0.461822485234,0.30521448596,0.194500601611,0.389301307734,0.482958543646,0.0609160599298,0.599313369566,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Owen_9_oval.jpg,696.830335651,135.933622769,38.5368895355
eDataset,21.0,32.2490309932,52.3450093132,14.1048948949,243.051434886,7.29385800053,28.779416792,162.88953312,134.450734472,103.392456205,75.3077021293,106.729799025,63.8661386433,40.1123422403,116.429215595,81.1187401283,1.81086205469,0.670185441186,1.21151835845,0.616086068497,0.0580325514292,0.253440090646,0.0300095245435,0.425393317481,0.262767996714,0.16503643461,0.333751331962,0.479031179757,0.117007326706,0.55317811448,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Sthilaire_7_oval.jpg,669.876952912,119.49693401,33.453710072
eDataset,22.0,36.6878726557,55.6596802003,13.6803398875,245.073458375,6.49493121324,26.3154891849,155.647036592,129.065874653,135.723984616,65.1805185619,131.576261157,66.7999476353,38.275318418,112.278582153,116.245430018,1.7209339592,0.635103603729,1.20595034908,0.659146307051,0.0558213850582,0.246810202448,0.0265019772288,0.553809398683,0.272571122463,0.156178962307,0.474328924839,0.458142562225,0.108462018349,0.52664158538,../../../MIT2kFaceDataset/2kfaces/Google_1_Joe Therrien_7_oval.jpg,683.815372773,121.289183797,44.9434671194
eDataset,23.0,38.6393581727,56.5154846038,12.407642607,247.163913224,3.60555127546,25.6284370784,152.190669885,125.89678312,125.51493935,68.4470598346,124.042331484,64.5180221128,42.5793377121,118.270416426,105.870203551,1.75030111631,0.615747937876,1.2088527293,0.683695069477,0.0502000573027,0.140685569878,0.0145876929542,0.507820651133,0.261033341281,0.17227166036,0.428340052439,0.478510049802,0.106382385769,0.509365552107,../../../MIT2kFaceDataset/2kfaces/Google_1_Jo Fischer_13_oval.jpg,730.405509238,105.25010779,38.356436135
eDataset,24.0,33.8378486314,47.8016736109,14.3239770384,226.565663771,7.11688481401,28.1529965411,162.265215003,143.753260833,104.923781861,73.5272058493,107.600243959,63.0234941846,45.3541618818,105.301596709,85.9956394243,1.91976074841,0.716195085797,1.12877589046,0.707879998237,0.0632221882167,0.252793154847,0.0314120184655,0.463105397855,0.278168779574,0.200181091552,0.379561659931,0.464772971138,0.0817067946766,0.63448829112,../../../MIT2kFaceDataset/2kfaces/Google_1_John Batey_19_oval.jpg,846.93001109,151.817366635,94.3755942594
eDataset,25.0,35.2278299076,56.3205113613,25.1945410168,239.01882771,7.64916041484,33.5082021012,190.394327647,161.793077726,81.3941029805,85.842879728,92.0033966764,72.8533130179,59.2114853723,119.139754759,60.166435826,1.93465795269,0.796566234846,1.17677672199,0.625488459819,0.105408185866,0.228277255573,0.0320023342434,0.340534274058,0.304801566118,0.247727285501,0.251722579356,0.498453431056,0.119661075216,0.67690515963,../../../MIT2kFaceDataset/2kfaces/Google_1_John Baumgartner_7_oval.jpg,649.293428443,105.099492429,44.0120196203
eDataset,26.0,27.1661554144,51.2445119013,18.1164288291,241.406296521,7.07945526582,24.384864324,151.95394039,129.123971438,108.018516931,64.3816744113,109.004587059,63.7452864733,40.1995024845,116.051084224,88.5,1.79213273792,0.629453094553,1.17680658903,0.530128093848,0.0750453865128,0.290321700041,0.0293258931844,0.447455258988,0.264058093728,0.166522178849,0.3666018711,0.480729317738,0.0945707269468,0.534882367607,../../../MIT2kFaceDataset/2kfaces/Google_1_John Gordan_1_oval.jpg,684.354916086,96.6726058271,43.0345866442
eDataset,27.0,39.0128184063,58.0775343829,20.0276925691,242.0,10.3033008589,31.1284996081,156.259399717,131.137332594,113.357840488,79.6272566399,116.774355061,73.0939092749,37.2155881319,114.968932377,87.0201126177,1.56884259033,0.645699998832,1.19157067347,0.671736822521,0.0827590602028,0.330992530595,0.0425756233839,0.468420828461,0.302040947417,0.153783422032,0.359587242222,0.475078232963,0.103810194722,0.541889804109,../../../MIT2kFaceDataset/2kfaces/Google_1_John Ingraham_5_oval.jpg,754.306807363,94.3490104803,23.4803663591
eDataset,28.0,32.0624390838,63.0317380373,20.0,247.008097033,12.3156364454,30.6617959865,161.049681776,132.094663026,114.01754251,74.5268408025,113.002488911,84.6323018581,34.0587727319,114.357705591,85.5,1.48332119454,0.652001629541,1.21919900536,0.508671346882,0.0809690056327,0.401660634975,0.0498592418359,0.461594352085,0.342629666293,0.137885248058,0.34614249908,0.462971485406,0.117222953811,0.534778675731,../../../MIT2kFaceDataset/2kfaces/Google_1_John Kobayashi_1_oval.jpg,719.024784202,121.122173051,26.4688976473
eDataset,29.0,32.14031736,58.0086200491,13.0,247.002024283,9.33653858449,27.3183301352,159.0,130.015383705,129.1394595,69.5287710232,127.035428129,75.1880021807,32.3882694814,118.136382035,108.115678789,1.67359149334,0.643719420768,1.22293220593,0.554061057353,0.0526311476099,0.34176827567,0.0377994415697,0.522827535017,0.304402372405,0.131125522454,0.437711711484,0.478281027769,0.117345662972,0.526373757796,../../../MIT2kFaceDataset/2kfaces/Google_1_John Main_1_oval.jpg,701.349694806,108.881315447,24.142938159
eDataset,30.0,31.064449134,59.3043000127,15.0967664033,242.132195298,9.27624329364,28.6507537523,152.839785396,132.638606748,107.116758726,68.2641926635,109.082824038,71.3618253586,50.1597448159,116.927645573,82.7964371214,1.56095144129,0.631224547434,1.15230240383,0.523814447306,0.0623492732335,0.323769607384,0.038310656219,0.442389573985,0.294722580244,0.207158510062,0.341947245055,0.482908294904,0.0834303700243,0.547794177409,../../../MIT2kFaceDataset/2kfaces/Google_1_Johnny Arenas_9_oval.jpg,688.405919794,137.6277294,40.1089082444
eDataset,31.0,25.495097568,48.3838816136,13.5710678119,232.107733607,3.96733728197,21.3696533151,166.171598055,140.456398929,98.0866963456,57.6758181563,101.961083262,67.1290460953,50.0399840128,114.555452788,75.2628726531,1.80233103316,0.715924435056,1.18308314411,0.526933696051,0.0584688308355,0.185652861254,0.0170926544339,0.422591245977,0.289215034123,0.215589473195,0.324258358322,0.493544316719,0.110789928135,0.605134506921,../../../MIT2kFaceDataset/2kfaces/Google_1_Johnny Block_1_oval.jpg,742.20107784,99.5578186685,37.5185018479
eDataset,32.0,25.0,56.1426753905,15.0413812651,243.852414382,11.0216981903,29.5089257261,170.188131196,135.532283977,107.517440446,72.5017241174,110.596394607,76.8957857243,41.3037528561,115.818534243,84.2867130691,1.70347907289,0.697914480885,1.25570178707,0.445294062424,0.0616823142935,0.373503877864,0.0451982327845,0.440911937321,0.315337397496,0.169380126749,0.345646416021,0.474953403829,0.142118122172,0.555796358713,../../../MIT2kFaceDataset/2kfaces/Google_1_Johnny Lin_3_oval.jpg,658.676464967,112.049853121,33.5664955606
eDataset,33.0,31.0161248385,53.0094331228,10.5,241.05186164,8.00780488547,26.0192236625,159.003144623,139.014387745,108.074048689,65.507633143,109.528535095,74.5359535433,48.0,114.976340168,90.0499861188,1.72819296247,0.659622139159,1.14378912286,0.585105763472,0.0435590910959,0.307764942926,0.0332202573795,0.448343555423,0.309211275268,0.199127273581,0.373571004622,0.476977607168,0.0829230554057,0.576699083753,../../../MIT2kFaceDataset/2kfaces/Google_1_Johnny Nowicki_11_oval.jpg,692.38597923,110.442706451,45.4152740265
eDataset,34.0,31.064449134,51.1566222497,16.0,241.745734192,8.12310562562,29.8258834825,155.463822158,117.957619508,131.468627436,73.1385671175,128.114450785,69.2353207859,32.2490309932,109.061042969,114.004385881,1.91406242991,0.643088171453,1.31796337368,0.607241990732,0.0661852423311,0.272350880415,0.0336018571445,0.543830185363,0.286397280255,0.133400620702,0.471587994144,0.451139472363,0.155147319457,0.487940851996,../../../MIT2kFaceDataset/2kfaces/Google_1_John Paddock_19_oval.jpg,830.473846335,198.353198427,65.0359651891
eDataset,35.0,33.0605505096,56.0802995712,11.1326206247,248.201531019,6.10272786391,26.7391167415,164.246765569,143.01398533,112.378823628,72.4430811051,114.010964385,70.3500366569,50.3587132481,118.604311232,92.5324267487,1.78400039943,0.661747592351,1.14846646075,0.589521645968,0.0448531504982,0.228232215855,0.0245877929877,0.452772483581,0.28343917287,0.202894450495,0.372811667877,0.477854873597,0.0855465320948,0.576201060256,../../../MIT2kFaceDataset/2kfaces/Google_1_John Stiltner_3_oval.jpg,780.193852298,131.52456707,36.8757253595
eDataset,36.0,35.3553390593,50.0399840128,10.447660946,239.754040633,7.18355411479,24.8409354064,155.32224567,135.014814002,118.903322073,62.8828275446,118.054277771,61.7307611501,43.5660418216,110.592843018,102.621878759,1.96512064455,0.647839949891,1.15040891489,0.70654177368,0.0435765792241,0.289182109983,0.0299621816417,0.495938761903,0.257475373458,0.181711397674,0.428029819593,0.461276242629,0.0847011029071,0.563138846984,../../../MIT2kFaceDataset/2kfaces/Google_1_John Thomas_15_oval.jpg,697.296384828,96.1099657519,32.396461817
eDataset,37.0,32.0156211872,61.0737259384,16.0,244.018441926,8.52931069216,26.5384048104,154.159008819,129.062000604,103.004854255,68.5291908605,107.004672795,79.7041373953,44.0113621693,116.157208579,82.0137183647,1.51047385322,0.631751467643,1.19445699041,0.52421267403,0.0655688146917,0.321395002943,0.0349535495139,0.42211913756,0.326631613439,0.180360803151,0.336096393852,0.476018155276,0.102848817558,0.528902650085,../../../MIT2kFaceDataset/2kfaces/Google_1_John Woolf_11_oval.jpg,688.678813113,121.2975711,55.0495443593
eDataset,38.0,36.1247837364,56.1426753905,14.6609381907,250.199920064,7.58726015129,26.1625582692,156.719494639,128.015624046,131.034346642,69.7172862352,130.428380731,64.594622948,28.0713376952,113.245821673,104.560986988,1.69706871219,0.626377077176,1.22422161987,0.643446068167,0.0585968939837,0.290004519941,0.030324790469,0.523718579162,0.258172036712,0.112195630151,0.417909753775,0.452621334347,0.114723740062,0.511653337114,../../../MIT2kFaceDataset/2kfaces/Google_1_John Zuniga_7_oval.jpg,728.130116339,130.768517809,18.2165565394
eDataset,39.0,34.0147027034,54.0092584656,9.0,242.033055594,6.04508497187,23.0529523516,170.0,152.013157325,108.374351209,66.0018939122,110.272673406,70.1359747399,46.0977222865,124.931449337,92.044826036,1.87742180294,0.702383397933,1.11832424897,0.629793921816,0.03718500342,0.26222606457,0.0249762783726,0.447766735594,0.289778495619,0.190460440097,0.380298574549,0.516175152316,0.0743156451527,0.62806775278,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Agnew_17_oval.jpg,779.359415295,158.535409086,41.9255080284
eDataset,40.0,32.5576411922,55.9016994375,13.7844537708,248.002016121,6.81751308533,25.7669955693,156.518369529,124.402572321,133.240384268,63.6729927049,127.34132283,72.9383990525,41.4366987102,117.919463347,111.786627107,1.69556194852,0.631117327097,1.25816023422,0.582408791142,0.0555820230272,0.264583158987,0.0274897486398,0.537255246359,0.294104056868,0.167082104244,0.450748864286,0.47547784164,0.129498129534,0.501619197564,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Bogle_9_oval.jpg,728.403625348,104.742560675,35.7603885281
eDataset,41.0,37.0,55.0,25.5,244.032784683,8.25780488547,28.0089257261,163.027605024,141.08862463,97.0206163658,77.5064513444,103.504830805,70.6014553873,44.0,121.681802619,75.0266619276,1.73394379551,0.668056159898,1.15549786846,0.672727272727,0.104494156526,0.294827619103,0.0338389159318,0.397572057754,0.289311354124,0.180303642632,0.307445010002,0.498628914869,0.0899017745624,0.578154385336,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Bozarth_17_oval.jpg,784.959241094,136.267508425,39.7356853385
eDataset,42.0,35.0142828,59.1354377679,15.0,247.729691398,7.51664818919,28.5464672297,169.026625122,146.342065039,114.140264587,74.5419345067,118.192903763,79.6630742654,41.4366987102,119.709435282,92.2726936856,1.64520817257,0.682302650796,1.1550105233,0.592103214615,0.0605498675406,0.263312728987,0.0303421368136,0.460745193453,0.321572572976,0.167265774548,0.372473292018,0.483226029979,0.0915698072129,0.590732843583,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Bushnell_5_oval.jpg,673.945422071,101.572992583,38.359271809
eDataset,43.0,33.3766385366,56.7186036499,12.3693168769,239.169396036,7.42324143225,26.6698061523,149.933318512,121.696343413,109.55363983,74.5553485674,108.046575605,71.0970564059,36.3455636908,113.710986517,87.893401345,1.61487244031,0.626891738647,1.2320281309,0.588460159255,0.051717807888,0.278338784686,0.0310375890699,0.458058771925,0.29726652985,0.151965779457,0.367494348365,0.475441207787,0.118062660053,0.508829078594,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Crosby_11_oval.jpg,739.815335255,102.605472014,47.6730162939
eDataset,44.0,30.0166620396,59.076221951,15.0413812651,248.072570027,9.05538513814,26.0930737104,153.029408938,124.004032193,113.86395391,69.5449494931,112.916451414,79.9015431411,42.1900462195,119.718708864,92.6417832298,1.55309790315,0.616873558094,1.23406800757,0.508100569879,0.0606329884174,0.347041718375,0.0365029682126,0.458994534935,0.322089391553,0.170071387638,0.373446299281,0.482595511673,0.117003571747,0.499869986346,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Marek_13_oval.jpg,806.165380491,160.731097819,44.6069173775
eDataset,45.0,26.0192236625,52.0864665724,26.1340804346,238.436574376,12.7692024052,30.113352962,173.288776324,139.903538197,106.282642045,70.7990112925,107.091082729,72.3797320279,40.1995024845,117.56584681,79.4134749271,1.83701216625,0.726770952729,1.23863040605,0.499539042955,0.109606005299,0.424037881843,0.0535538746043,0.445748066642,0.303559687592,0.168596208823,0.333059117021,0.493069685799,0.140017269645,0.586753683084,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Marek_5_oval.jpg,763.760329543,109.513837408,44.9331051013
eDataset,46.0,34.0147027034,59.0338885726,31.0,242.008264322,8.5,31.5078105936,165.148418097,137.091210513,90.0499861188,81.5245361839,96.2659077763,75.2644930026,47.0956473573,122.017175207,64.5697297501,1.64253619977,0.68240817544,1.20466087854,0.576189431627,0.128094799105,0.269774377841,0.0351227674965,0.37209467359,0.310999680997,0.194603467321,0.266807953567,0.50418598534,0.115934915126,0.566473260314,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Mcgruder_5_oval.jpg,751.949195431,108.947904871,30.171440455
eDataset,47.0,35.0,59.076221951,19.5276925691,247.291326172,10.25,29.5169491484,158.382448523,130.31116606,104.580112832,74.082724032,106.175856483,81.1926359304,44.0454310911,117.409798489,83.0451684326,1.55888689788,0.640469081444,1.21541732233,0.592454947932,0.0789663465813,0.347258110873,0.041449088242,0.422902470746,0.328327876223,0.178111508288,0.33581917214,0.474783326637,0.113515030619,0.526954050825,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Mcgruder_7_oval.jpg,660.711777159,110.74287791,21.2512752627
eDataset,48.0,37.0,46.0108682813,19.0,239.075301945,7.2672413065,29.0172362571,161.00310556,142.014083809,105.076162853,71.5017482304,107.541852318,58.8612650957,39.0512483795,119.654830132,84.5946215784,2.02519629635,0.673440979685,1.13371224348,0.804157830141,0.0794728683617,0.250445674499,0.0303972900897,0.439510739916,0.24620387224,0.163342880096,0.353840906569,0.500490134943,0.0794269487355,0.594014030949,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Menendez_5_oval.jpg,688.438631869,112.987839779,25.6509628466
eDataset,49.0,34.0587727319,59.076221951,18.5764898913,249.018071633,9.08976446679,30.1660423288,154.466824917,131.061054475,122.690667942,73.6376262518,121.621595533,66.5328409196,33.0605505096,115.749906307,100.221005782,1.74260892439,0.620303674766,1.17858677039,0.576522526443,0.0745989629166,0.301324395415,0.0365024289489,0.492697847739,0.267180773199,0.132763659652,0.402464789502,0.464825325921,0.0939922564216,0.526311418344,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Merchant_11_oval.jpg,667.313361798,114.390506886,92.4114976668
eDataset,0.0,29.2745623366,50.219518118,14.3224785353,245.589087705,9.01387818866,24.8576001968,144.156165321,112.147224665,136.619910701,58.5768725693,132.555884441,66.9909975758,36.0555127546,107.801793165,118.517931133,1.74988816727,0.586981150782,1.28541892813,0.582931964179,0.0583188718565,0.362620611697,0.036703089184,0.556294711535,0.2727767679,0.146812356736,0.482586308049,0.438951885739,0.130335353884,0.456645796898,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Merchant_13_oval.jpg,704.309661829,103.46754363,28.6036168802
eDataset,1.0,29.0172362571,53.0377224247,14.1544046517,245.246814454,9.56831799635,28.1778044713,160.153051797,132.094663026,123.19902597,72.5430906427,121.746919879,75.1772115655,38.0,118.943241036,102.206898006,1.72085758977,0.653028061358,1.21241122183,0.547105624648,0.0577149378402,0.339569323298,0.0390150551706,0.502347099775,0.306536954344,0.154945947349,0.416751174662,0.48499403061,0.114408779717,0.538619281641,../../../MIT2kFaceDataset/2kfaces/Google_1_Jonathan Wille_12_oval.jpg,716.233109714,100.938273677,48.5315250041
eDataset,2.0,36.0555127546,64.1950153828,25.0831719995,247.163913224,12.1288253361,35.8465682976,169.955876627,136.718689286,113.039815994,84.8321872876,113.7964191,77.9467648066,33.1360830516,121.455181837,83.6809416773,1.60446438348,0.687624153584,1.24310639251,0.561655956302,0.101483957234,0.338353876315,0.0490719910438,0.4573475736,0.315364665456,0.134065214535,0.338564560602,0.491395286038,0.134474272185,0.553149881399,../../../MIT2kFaceDataset/2kfaces/Google_1_Jose Braddy_1_oval.jpg,669.344695041,93.6842917547,45.1429770508
eDataset,3.0,28.6356421266,56.0446250768,18.1032805456,244.0860504,9.1094787894,30.4792849915,155.232084312,122.376468326,126.47924731,73.2461603089,125.628917849,72.9101778847,31.9530906173,112.759847573,107.12726077,1.73216762158,0.635972781148,1.26847985103,0.510943593383,0.0741676163627,0.298874425432,0.0373207677147,0.518174828517,0.298706860819,0.130909122274,0.438891368818,0.461967602772,0.134606692731,0.501366088417,../../../MIT2kFaceDataset/2kfaces/Google_1_Jose Bustamante_15_oval.jpg,791.956442839,130.87447268,104.479549313
eDataset,4.0,38.0131556175,64.0078120232,11.6326206247,242.404620418,11.0226805086,33.0738587595,191.002617783,159.003144623,92.7631392311,78.0400538185,93.9155205491,79.0723952353,48.0416485979,132.046407314,66.7083203206,1.80159083517,0.787949575605,1.20125056794,0.593883065456,0.0479884442987,0.333274704617,0.0454722376561,0.382678923657,0.32620003323,0.198187841944,0.275194095746,0.544735521486,0.132008511657,0.655941063948,../../../MIT2kFaceDataset/2kfaces/Google_1_Jose Dvorak_7_oval.jpg,719.675568546,111.783223377,75.2149779178
eDataset,5.0,40.049968789,60.0083327547,17.0,245.203996705,10.298693588,30.0083310198,172.046505341,144.00347218,98.3107318659,77.5258021564,102.732966958,73.4989955446,47.0425339454,127.355115996,77.3708601477,1.73764404565,0.701646415446,1.19473859023,0.667406790865,0.0693300281743,0.343194480933,0.042000512742,0.400934459418,0.299746319523,0.191850600225,0.315536700818,0.519384340008,0.114366134065,0.58728028138,../../../MIT2kFaceDataset/2kfaces/Google_1_Jose Mcbride_15_oval.jpg,705.369201646,120.207837431,71.3428090861
eDataset,6.0,38.2099463491,58.4208866759,15.3023069876,241.05186164,6.11007662723,28.3267467894,172.939295708,151.476070717,103.585713301,75.4801298356,104.384206181,68.4951823831,48.2597140481,127.837147677,80.3274548333,1.81885241365,0.717436051029,1.14169383249,0.654045984633,0.0634813889571,0.215699906264,0.0253475604198,0.42972376399,0.284151227529,0.200204693379,0.333237230722,0.530330472484,0.089039864055,0.628396186974,../../../MIT2kFaceDataset/2kfaces/Google_1_Jose Monaghan_9_oval.jpg,744.308959367,125.414081528,25.1520922945
eDataset,7.0,31.4006369362,53.7587202229,9.68278559744,245.293701509,6.5056302435,27.4766607499,168.857928449,146.277134235,102.107786187,69.6311711807,105.548863092,69.6301552816,54.7448627727,116.714639984,85.735057007,1.91040938021,0.688390804207,1.15436995216,0.58410313352,0.0394742528564,0.236769318612,0.0265217989841,0.416267460431,0.283864423967,0.223180874339,0.349520010011,0.475815886288,0.0920561517676,0.59633465244,../../../MIT2kFaceDataset/2kfaces/Google_1_Joseph Boston_5_oval.jpg,680.278538116,109.046840729,41.47993375
eDataset,8.0,33.0151480384,57.0350769264,13.6048948949,246.245812147,6.04138126515,27.0830777072,144.170038496,118.067777145,116.038786619,70.6133840005,117.552116102,65.6049912817,36.2215405525,109.243565714,94.5119040121,1.60880616271,0.585472042099,1.22107862096,0.578856903815,0.0552492437386,0.223068490607,0.0245339452171,0.471231512963,0.266420739137,0.147095052041,0.383811213633,0.44363623796,0.106000833571,0.479471208528,../../../MIT2kFaceDataset/2kfaces/Google_1_Josephine Arenas_15_oval.jpg,746.3060484,126.327877847,29.4725903698
